series_id,user_id,description,category,direction,currency,n_dates,median_gap,interval_iqr,amount_cv,cadence
4671,user_263,online backup subscription,cloud_storage,debit,ZAR,5,31.0,0.75,0.0,monthly_candidate
4675,user_263,ride-hailing trip,transport,debit,ZAR,5,17.5,8.75,0.13297041078600488,other
4676,user_263,supermarket basket,groceries,debit,ZAR,5,40.0,22.5,0.1825288544185754,other
4677,user_263,takeaway order,dining,debit,ZAR,6,14.0,14.0,0.17076218467263904,other
4678,user_263,vehicle charging,transport,debit,ZAR,6,15.0,40.0,0.18896890126421292,other
4679,user_263,vehicle insurance premium,insurance,debit,ZAR,5,31.0,0.75,0.0,monthly_candidate
4680,user_263,weekend food delivery,dining,debit,ZAR,5,7.0,14.0,0.10549158643844982,weekly_candidate
4682,user_264,apartment rent transfer,rent,debit,INR,6,31.0,1.0,0.0,monthly_candidate
4683,user_264,bakery and snacks,dining,debit,INR,4,63.0,31.5,0.22970698089541916,other
4685,user_264,clothing and household items,shopping,debit,INR,5,30.5,1.5,0.02189959391520757,monthly_candidate
4697,user_264,payroll credit,salary,credit,INR,5,30.5,1.5,0.0,monthly_candidate
4701,user_264,shared storage plan,cloud_storage,debit,INR,5,30.5,1.5,0.0,monthly_candidate
4702,user_264,streaming subscription,streaming,debit,INR,5,30.5,1.5,0.0,monthly_candidate
4703,user_264,supermarket basket,groceries,debit,INR,5,20.0,12.5,0.18300601373026004,other
4705,user_264,water and power payment,utilities,debit,INR,5,30.5,1.5,0.05398939575677889,monthly_candidate
4707,user_264,weekly produce market,groceries,debit,INR,4,20.0,15.0,0.12235616694614596,other
4711,user_265,community fitness plan,gym,debit,INR,5,31.0,0.25,0.0,monthly_candidate
4714,user_265,fresh food shop,groceries,debit,INR,5,42.0,45.5,0.2246366025336786,other
4716,user_265,grocery delivery,groceries,debit,INR,5,21.0,21.0,0.08295005788968872,other
4717,user_265,grocery delivery membership,delivery_membership,debit,INR,5,31.0,0.25,0.0,monthly_candidate
4719,user_265,household utility payment,utilities,debit,INR,5,31.0,0.25,0.07096551578513854,monthly_candidate
4720,user_265,local event tickets,entertainment,debit,INR,5,31.0,0.25,0.06116705398449558,monthly_candidate
4723,user_265,monthly rent,rent,debit,INR,6,31.0,1.0,0.0,monthly_candidate
4724,user_265,music subscription,music_subscription,debit,INR,5,31.0,0.25,0.0,monthly_candidate
4727,user_265,parking and tolls,transport,debit,INR,4,49.0,10.5,0.1575371359346419,other
4731,user_265,ride-hailing trip,transport,debit,INR,4,28.0,38.5,0.13081569851394667,monthly_candidate
4732,user_265,supermarket basket,groceries,debit,INR,6,21.0,14.0,0.14706485844688988,other
4735,user_265,vehicle charging,transport,debit,INR,11,7.0,12.25,0.15301633719693464,weekly_candidate
4738,user_266,apartment rent transfer,rent,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
4739,user_266,bulk pantry shop,groceries,debit,EUR,4,7.0,35.0,0.16270154258561134,weekly_candidate
4741,user_266,dependent care payment,family_support,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
4742,user_266,electricity bill,utilities,debit,EUR,5,30.5,1.0,0.04287751781436327,monthly_candidate
4743,user_266,family healthcare expense,healthcare,debit,EUR,5,30.5,1.0,0.0794862494488193,monthly_candidate
4744,user_266,fresh food shop,groceries,debit,EUR,4,35.0,21.0,0.14141912732475573,other
4749,user_266,local market purchase,groceries,debit,EUR,4,14.0,38.5,0.140995373862083,other
4752,user_266,monthly shopping spend,shopping,debit,EUR,5,30.5,1.0,0.0915844146350517,monthly_candidate
4754,user_266,online backup subscription,cloud_storage,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
4755,user_266,payroll credit,salary,credit,EUR,5,30.5,1.0,0.0,monthly_candidate
4756,user_266,personal loan payment,debt_repayment,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
4758,user_266,supermarket basket,groceries,debit,EUR,4,28.0,45.5,0.07107026756264641,monthly_candidate
4760,user_266,weekly produce market,groceries,debit,EUR,5,17.5,29.75,0.1446255504103228,other
4761,user_267,bakery and snacks,dining,debit,EUR,7,21.0,14.0,0.15286897107231961,other
4763,user_267,cinema and events,entertainment,debit,EUR,5,30.5,1.0,0.03261395415034283,monthly_candidate
4765,user_267,commuter pass,transport,debit,EUR,5,32.5,16.25,0.1503266780763077,other
4766,user_267,electricity and water bill,utilities,debit,EUR,5,30.5,1.0,0.05596481529133755,monthly_candidate
4767,user_267,family dinner,dining,debit,EUR,4,35.0,7.0,0.11500047318222617,other
4768,user_267,family streaming plan,streaming,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
4773,user_267,household insurance,insurance,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
4774,user_267,landlord standing order,rent,debit,EUR,6,31.0,1.0,1.9761313700958807e-16,monthly_candidate
4776,user_267,local taxi,transport,debit,EUR,7,12.5,8.75,0.12370015917222273,other
4778,user_267,metro and bus fares,transport,debit,EUR,4,45.0,20.0,0.12174947670067365,other
4781,user_267,online backup subscription,cloud_storage,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
4783,user_267,payroll credit,salary,credit,USD,5,30.5,1.0,0.0,monthly_candidate
4784,user_267,personal shopping,shopping,debit,EUR,5,30.5,1.0,0.08323313156729296,monthly_candidate
4785,user_267,quick-service meal,dining,debit,EUR,5,28.0,26.25,0.18999872133485257,monthly_candidate
4786,user_267,rail pass,transport,debit,EUR,6,30.0,35.0,0.09422684101193529,monthly_candidate
4787,user_267,ride-hailing trip,transport,debit,EUR,4,35.0,20.0,0.04477310592493365,other
4788,user_267,supermarket basket,groceries,debit,EUR,4,20.0,55.0,0.1559932495043341,other
4789,user_267,takeaway order,dining,debit,EUR,4,21.0,66.5,0.10900680272778498,other
4792,user_268,audio streaming plan,music_subscription,debit,EUR,5,30.5,1.25,0.0,monthly_candidate
4802,user_268,household utility payment,utilities,debit,EUR,6,31.0,1.0,0.029611556432707773,monthly_candidate
4804,user_268,loan repayment,debt_repayment,debit,EUR,5,30.5,1.25,0.0,monthly_candidate
4807,user_268,monthly rent,rent,debit,EUR,6,31.0,1.0,2.0384944902566979e-16,monthly_candidate
4810,user_268,payroll credit,salary,credit,EUR,5,30.5,1.25,0.0,monthly_candidate
4812,user_268,supermarket basket,groceries,debit,EUR,5,28.0,35.0,0.12657934307381707,monthly_candidate
4818,user_269,bulk pantry shop,groceries,debit,ZAR,5,35.0,29.75,0.15379609404640457,other
4821,user_269,course tuition,education,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
4822,user_269,delivery service plan,delivery_membership,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
4823,user_269,education loan instalment,debt_repayment,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
4828,user_269,household groceries,groceries,debit,ZAR,5,21.0,15.75,0.12880251748460653,other
4830,user_269,local taxi,transport,debit,ZAR,6,35.0,28.0,0.18590766095169953,other
4832,user_269,metro and bus fares,transport,debit,ZAR,6,14.0,7.0,0.14944689051821447,other
4833,user_269,municipal utilities,utilities,debit,ZAR,5,30.5,1.0,0.08790968297551312,monthly_candidate
4834,user_269,music service subscription,music_subscription,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
4837,user_269,parking and tolls,transport,debit,ZAR,4,7.0,73.5,0.20322633371970528,weekly_candidate
4842,user_269,shared housing rent,rent,debit,ZAR,6,31.0,1.0,0.0,monthly_candidate
4843,user_269,supermarket basket,groceries,debit,ZAR,4,21.0,24.5,0.12096411245553033,other
4847,user_27,audio streaming plan,music_subscription,debit,ZAR,5,30.5,1.5,0.0,monthly_candidate
4848,user_27,bulk pantry shop,groceries,debit,ZAR,5,31.5,22.75,0.10647574661831596,monthly_candidate
4849,user_27,community fitness plan,gym,debit,ZAR,5,30.5,1.5,0.0,monthly_candidate
4851,user_27,delivery platform payout,salary,credit,ZAR,5,27.0,12.5,0.16031992824811955,other
4852,user_27,delivery service plan,delivery_membership,debit,ZAR,5,30.5,1.5,0.0,monthly_candidate
4856,user_27,fuel refill,transport,debit,ZAR,5,28.0,35.0,0.13666582005977768,monthly_candidate
4862,user_27,monthly rent,rent,debit,ZAR,6,30.0,1.0,0.0,monthly_candidate
4863,user_27,municipal utilities,utilities,debit,ZAR,5,30.5,1.5,0.06682533114312306,monthly_candidate
4864,user_27,neighbourhood grocer,groceries,debit,ZAR,4,28.0,14.0,0.15676762477885278,monthly_candidate
4866,user_27,parking and tolls,transport,debit,ZAR,5,24.5,12.25,0.05914887268305694,other
4870,user_27,supermarket basket,groceries,debit,ZAR,8,14.0,14.0,0.13096724238884278,other
4873,user_27,vehicle charging,transport,debit,ZAR,4,28.0,10.5,0.10412005231274608,monthly_candidate
4874,user_27,weekend entertainment,entertainment,debit,ZAR,5,30.5,1.5,0.021078767642416014,monthly_candidate
4876,user_27,weekly app earnings,salary,credit,ZAR,10,14.0,10.0,0.19877330708313834,other
4881,user_270,commuter pass,transport,debit,USD,4,28.0,14.0,0.05369454789010171,monthly_candidate
4882,user_270,diagnostic test,healthcare,debit,USD,5,30.5,1.5,0.058060321226256345,monthly_candidate
4883,user_270,energy provider bill,utilities,debit,USD,5,30.5,1.5,0.08033253471850943,monthly_candidate
4888,user_270,home association fee,housing,debit,USD,6,30.0,1.0,0.0,monthly_candidate
4890,user_270,insurance policy payment,insurance,debit,USD,5,30.5,1.5,0.0,monthly_candidate
4897,user_270,primary household salary,salary,credit,USD,5,30.5,1.5,0.0,monthly_candidate
4899,user_270,ride-hailing trip,transport,debit,USD,4,42.0,28.0,0.07714998361871643,other
4900,user_270,second household income,salary,credit,USD,4,30.0,1.5,0.1311045375103708,monthly_candidate
4901,user_270,streaming subscription,streaming,debit,USD,5,30.5,1.5,0.0,monthly_candidate
4905,user_270,weekly produce market,groceries,debit,USD,7,25.0,17.5,0.1923705753043237,other
4907,user_271,bulk pantry shop,groceries,debit,INR,4,49.0,17.5,0.0911985087927133,other
4909,user_271,commuter pass,transport,debit,INR,5,38.5,52.5,0.05991425136418641,other
4911,user_271,family streaming plan,streaming,debit,INR,5,30.5,1.0,0.0,monthly_candidate
4915,user_271,household groceries,groceries,debit,INR,4,21.0,31.5,0.10738019811729015,other
4917,user_271,local taxi,transport,debit,INR,5,49.0,10.5,0.17401661403161223,other
4919,user_271,metro and bus fares,transport,debit,INR,4,21.0,10.5,0.11436709807851535,other
4920,user_271,municipal utilities,utilities,debit,INR,5,30.5,1.0,0.03977568040618746,monthly_candidate
4924,user_271,payroll credit,salary,credit,INR,5,30.5,1.0,0.0,monthly_candidate
4925,user_271,personal shopping,shopping,debit,INR,5,30.5,1.0,0.05577662523863714,monthly_candidate
4929,user_271,shared housing rent,rent,debit,INR,5,30.5,1.0,0.0,monthly_candidate
4930,user_271,shared storage plan,cloud_storage,debit,INR,5,30.5,1.0,0.0,monthly_candidate
4931,user_271,supermarket basket,groceries,debit,INR,4,49.0,10.5,0.11337712115387806,other
4933,user_271,vehicle charging,transport,debit,INR,4,35.0,31.5,0.1255519859110141,other
4934,user_271,vehicle loan payment,debt_repayment,debit,INR,5,30.5,1.0,0.0,monthly_candidate
4936,user_272,bulk pantry shop,groceries,debit,IDR,5,30.0,7.5,0.17093534212737807,monthly_candidate
4937,user_272,child education fee,education,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
4939,user_272,diagnostic test,healthcare,debit,IDR,5,30.5,1.0,0.03490683487306448,monthly_candidate
4942,user_272,health insurance premium,insurance,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
4943,user_272,home repair reserve,housing,debit,IDR,6,31.0,1.0,0.0,monthly_candidate
4945,user_272,local event tickets,entertainment,debit,IDR,5,30.5,1.0,0.06183272477107285,monthly_candidate
4950,user_272,municipal utilities,utilities,debit,IDR,5,30.5,1.0,0.04604456737604903,monthly_candidate
4953,user_272,online backup subscription,cloud_storage,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
4955,user_272,payroll credit,salary,credit,IDR,5,30.5,1.0,0.0,monthly_candidate
4963,user_272,vehicle charging,transport,debit,IDR,4,42.0,28.0,0.19009074970414813,other
4965,user_272,weekly produce market,groceries,debit,IDR,5,15.0,20.0,0.15207399510122777,other
4966,user_273,apartment rent transfer,rent,debit,IDR,6,31.0,1.0,0.0,monthly_candidate
4968,user_273,cloud storage plan,cloud_storage,debit,IDR,5,30.5,1.5,0.0,monthly_candidate
4975,user_273,household shopping,shopping,debit,IDR,5,30.5,1.5,0.0741342767732654,monthly_candidate
4979,user_273,neighbourhood grocer,groceries,debit,IDR,4,50.0,20.0,0.17957727455112646,other
4981,user_273,payroll credit,salary,credit,IDR,5,30.5,1.5,0.0,monthly_candidate
4982,user_273,quick-service meal,dining,debit,IDR,4,21.0,10.5,0.17440474919828436,other
4985,user_273,streaming subscription,streaming,debit,IDR,5,30.5,1.5,0.0,monthly_candidate
4989,user_273,water and power payment,utilities,debit,IDR,6,31.0,1.0,0.06427455292284497,monthly_candidate
4992,user_274,apartment rent transfer,rent,debit,EUR,6,31.0,1.0,0.0,monthly_candidate
4993,user_274,bakery and snacks,dining,debit,EUR,4,28.0,49.0,0.20523013211093,monthly_candidate
4995,user_274,clothing and household items,shopping,debit,EUR,5,31.0,0.25,0.07281341097918431,monthly_candidate
4996,user_274,coffee shop,dining,debit,EUR,6,21.0,14.0,0.18792903584486684,other
4997,user_274,commuter pass,transport,debit,EUR,7,15.0,3.75,0.12952665078553005,other
5001,user_274,games and recreation,entertainment,debit,EUR,5,31.0,0.25,0.0621994937883134,monthly_candidate
5003,user_274,health insurance premium,insurance,debit,EUR,5,31.0,0.25,0.0,monthly_candidate
5007,user_274,lunch with colleagues,dining,debit,EUR,4,7.0,49.0,0.18820644068984013,weekly_candidate
5009,user_274,neighbourhood grocer,groceries,debit,EUR,4,10.0,45.0,0.049189797305129075,other
5011,user_274,online backup subscription,cloud_storage,debit,EUR,5,31.0,0.25,0.0,monthly_candidate
5012,user_274,parking and tolls,transport,debit,EUR,6,10.0,25.0,0.15563777149469393,other
5013,user_274,payroll credit,salary,credit,USD,5,31.0,0.25,0.0,monthly_candidate
5014,user_274,quick-service meal,dining,debit,EUR,4,35.0,21.0,0.07537351950113119,other
5016,user_274,ride-hailing trip,transport,debit,EUR,6,15.0,5.0,0.14689327055506526,other
5019,user_274,vehicle charging,transport,debit,EUR,5,22.5,48.75,0.16230668463150413,other
5020,user_274,video streaming plan,streaming,debit,EUR,5,31.0,0.25,0.0,monthly_candidate
5021,user_274,water and power payment,utilities,debit,EUR,5,31.0,0.25,0.06260535664422832,monthly_candidate
5024,user_275,clothing and household items,shopping,debit,IDR,5,31.0,0.75,0.08233236933200976,monthly_candidate
5025,user_275,cloud storage plan,cloud_storage,debit,IDR,5,31.0,0.75,0.0,monthly_candidate
5027,user_275,electricity bill,utilities,debit,IDR,5,31.0,0.75,0.05744229619977477,monthly_candidate
5033,user_275,local taxi,transport,debit,IDR,5,21.0,21.0,0.2005888251001587,other
5034,user_275,neighbourhood grocer,groceries,debit,IDR,7,21.0,24.5,0.14298337000747366,other
5035,user_275,parent support transfer,family_support,debit,IDR,5,31.0,0.75,0.0,monthly_candidate
5036,user_275,payroll credit,salary,credit,IDR,5,31.0,0.75,0.0,monthly_candidate
5037,user_275,personal loan payment,debt_repayment,debit,IDR,5,31.0,0.75,0.0,monthly_candidate
5040,user_275,regular medicine purchase,healthcare,debit,IDR,5,31.0,0.75,0.05494389800371914,monthly_candidate
5042,user_275,shared housing rent,rent,debit,IDR,6,31.0,1.0,0.0,monthly_candidate
5043,user_275,supermarket basket,groceries,debit,IDR,4,14.0,17.5,0.13008658510459906,other
5045,user_275,weekly produce market,groceries,debit,IDR,5,28.0,40.25,0.1378008930898533,monthly_candidate
5048,user_28,clothing and household items,shopping,debit,EUR,5,30.5,1.25,0.049569809829329965,monthly_candidate
5049,user_28,cloud storage plan,cloud_storage,debit,EUR,5,30.5,1.25,0.0,monthly_candidate
5055,user_28,grocery delivery,groceries,debit,EUR,4,56.0,45.5,0.0812689883456684,other
5057,user_28,household utility payment,utilities,debit,EUR,6,31.0,1.0,0.07200483718035315,monthly_candidate
5059,user_28,local taxi,transport,debit,EUR,6,28.0,28.0,0.1313883503601589,monthly_candidate
5062,user_28,neighbourhood grocer,groceries,debit,EUR,4,14.0,24.5,0.1708959179153113,other
5065,user_28,payroll credit,salary,credit,EUR,5,30.5,1.25,0.0,monthly_candidate
5066,user_28,personal loan payment,debt_repayment,debit,EUR,5,30.5,1.25,0.0,monthly_candidate
5068,user_28,ride-hailing trip,transport,debit,EUR,6,28.0,7.0,0.0878892873590227,monthly_candidate
5069,user_28,shared housing rent,rent,debit,EUR,6,31.0,1.0,1.585148322945009e-16,monthly_candidate
5070,user_28,streaming subscription,streaming,debit,EUR,5,30.5,1.25,0.0,monthly_candidate
5071,user_28,supermarket basket,groceries,debit,EUR,8,21.0,21.0,0.10549783668176539,other
5077,user_29,building maintenance payment,housing,debit,ZAR,6,31.0,1.0,0.0,monthly_candidate
5081,user_29,diagnostic test,healthcare,debit,ZAR,5,30.5,1.0,0.06185058594938214,monthly_candidate
5082,user_29,electricity and water bill,utilities,debit,ZAR,5,30.5,1.0,0.056242470626770784,monthly_candidate
5086,user_29,games and recreation,entertainment,debit,ZAR,5,30.5,1.0,0.08168848702625199,monthly_candidate
5089,user_29,insurance policy payment,insurance,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
5094,user_29,online backup subscription,cloud_storage,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
5098,user_29,school fee payment,education,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
5104,user_30,bulk pantry shop,groceries,debit,USD,4,40.0,20.0,0.10143557868259341,other
5110,user_30,family streaming plan,streaming,debit,USD,5,30.5,1.5,0.0,monthly_candidate
5116,user_30,household utility payment,utilities,debit,USD,5,30.5,1.5,0.07310323729416138,monthly_candidate
5118,user_30,landlord standing order,rent,debit,USD,6,31.0,1.0,0.0,monthly_candidate
5123,user_30,monthly shopping spend,shopping,debit,USD,5,30.5,1.5,0.08585431379303973,monthly_candidate
5125,user_30,online backup subscription,cloud_storage,debit,USD,5,30.5,1.5,0.0,monthly_candidate
5135,user_31,bulk pantry shop,groceries,debit,IDR,4,49.0,21.0,0.14321029883762412,other
